cnpj_basico,cnpj_ordem,matriz_filial,nome_fantasia,situacao,data_situacao,data_inicio,uf,municipio_codigo
52046551,0001,1,ACADEMIA POWER FIT,02,20230901,20230901,MG,4123
52048876,0001,1,ACADEMIA ACTIONCIA,08,20251103,20230901,PE,2531
52049041,0001,1,RX PERFORMANCE,02,20230901,20230901,RS,8813
24383320,0002,2,ACADEMIA Z2 TREINAMENTOS,02,20230904,20230904,PR,7825
52058277,0001,1,,02,20230904,20230904,MG,4123
52059743,0001,1,,02,20230904,20230904,SE,3159
52084382,0001,1,ELITE,02,20230905,20230905,MG,4775
52089015,0001,1,POWER FIT BAHIA,02,20230905,20230905,BA,3685
51802575,0001,1,CT LORD,02,20230814,20230814,CE,1475
51451944,0001,1,JS PERSONAL TRAINEER,02,20230717,20230717,BA,3849
51818696,0001,1,LIFT BOX RECIFE CENTRO INTEGRADO ESPORTE E SAUDE,08,20250825,20230815,PE,2531
51585980,0001,1,,02,20230727,20230727,PB,2129
50852172,0001,1,MY FITT ACADEMIA,02,20230529,20230529,PR,7865
52101846,0001,1,AC ACADEMIAS,02,20230906,20230906,PE,2531
52103528,0001,1,JS STUDIO,02,20230906,20230906,SP,6495
45701894,0001,1,ESPACO ACREDITAR ENSINO MULTIDISCIPLINAR,02,20220318,20220318,MT,9151
52133021,0001,1,MENDONCA TRAINING,02,20230911,20230911,RS,8721
52141749,0001,1,MR 5 ESPORTES,08,20250227,20230912,PR,7535
52142181,0001,1,,02,20230911,20230911,ES,5705
52146186,0001,1,ACADEMIA MODELLE,08,20260205,20230912,PE,2569
52147130,0001,1,FITNESS CLUB,02,20230912,20230912,BA,3413
52158338,0001,1,METAMORFOSE FITNESS,02,20230913,20230913,MT,9779
52162304,0001,1,POWER FITNESS,02,20230913,20230913,RO,0022
52167849,0001,1,ARENA PRIME GYM FIT,02,20230913,20230913,MA,0835
52170684,0001,1,PERFORMANCE MAXXIMA,02,20230913,20230913,PB,2243
52171932,0001,1,ACADEMIA ATLETICA FITNESS,02,20230913,20230913,MT,0091
19621345,0002,2,,02,20230914,20230914,PA,0483
52182429,0001,1,POWER GYM,02,20230914,20230914,MG,4259
52191866,0001,1,GURJAO FIT,08,20250911,20230915,PB,2031
52199405,0001,1,,02,20230915,20230915,RJ,6001
52207964,0001,1,TREINAMENTO CONEXAO 4.0,02,20230916,20230916,SP,7099
52220485,0001,1,AUTO ESTIMA VIP,02,20230918,20230918,MG,2649
52220884,0001,1,LIVIA PACHECO CENTRO DE TREINAMENTO,02,20230918,20230918,MG,4763
52236803,0001,1,,02,20230919,20230919,SC,8179
52239648,0001,1,,02,20230919,20230919,MG,5133
52242329,0001,1,REIS CONSULTORIA ESPORTIVA,02,20230919,20230919,MG,4123
52249890,0001,1,BOX VILLA GOLD,02,20230920,20230920,SP,7107
52252919,0001,1,CENTRO DE TREINAMENTO TEAM CREATINA,02,20230920,20230920,GO,9459
52252999,0001,1,,02,20230920,20230920,CE,1513
52257536,0001,1,LA PROFISSIONAL DE EDUCACAO FISICA,08,20250521,20230920,SP,7107
46540408,0001,1,,02,20220525,20220525,SC,8183
52265895,0001,1,JM ESPORTES INCLUSIVO,02,20230921,20230921,SP,6681
52280099,0001,1,SAM FITNESS CENTER,02,20230922,20230922,SP,6271
52281624,0001,1,ALPHA FITNESS ACADEMIA,02,20230922,20230922,PE,0554
52282038,0001,1,STUDIO VEM SER - AROMATERAPIA E YOGA,02,20230922,20230922,RS,8847
52283189,0001,1,CITTA YOGA,02,20230922,20230922,SP,7107
52284471,0001,1,CENTRO DE TREINAMENTO ALESSANDRA ESQUISSATO,02,20230922,20230922,PR,7825
52286158,0001,1,SKY FIT JAGUARIUNA,02,20230922,20230922,SP,6595
48354654,0002,2,STUDIO GABRIEL REIS,02,20230922,20230922,MA,0921
52294903,0001,1,STUDIO PROFORMA,02,20230925,20230925,PE,2513
52296640,0001,1,MODOGYM,02,20230925,20230925,PI,1219
52299808,0001,1,TATICAL TRAINING,02,20230925,20230925,SP,7107
52305683,0001,1,OLIMPIA ACADEMIA,02,20230925,20230925,PB,2117
52307763,0001,1,,08,20250917,20230925,RJ,6001
52317159,0001,1,STUDIO FITSTARK,02,20230926,20230926,SP,7019
52319210,0001,1,IB FITNESS,02,20230926,20230926,MA,0897
52320903,0001,1,18FITC,08,20260204,20230926,PR,7535
52321936,0001,1,GFIT ACADEMIA,02,20230926,20230926,AL,2887
52324101,0001,1,POLYMATHESI,02,20230926,20230926,SP,6291
52324377,0001,1,L5 ACADEMIA,02,20230926,20230926,ES,5625
52329098,0001,1,STUDIO DO OTA,02,20230927,20230927,CE,1447
52329441,0001,1,STUDIO VELOCITY,02,20230927,20230927,DF,9701
49625142,0002,2,BIG FITNESS ACADEMIA,02,20230927,20230927,PE,2379
52333990,0001,1,STUDIO PAGOTTO,02,20230927,20230927,SP,7237
52340887,0001,1,PAOLA GOMES,02,20230927,20230927,PR,7691
52350441,0001,1,INSTITUTO BENEFITS - PILATES E TREINAMENTO RESISTIDO,02,20230928,20230928,SP,7151
52358683,0001,1,LR TREINAMENTOS,02,20230929,20230929,DF,9701
52369996,0001,1,,02,20230929,20230929,MG,4123
52373801,0001,1,DRAKO ACADEMIA,02,20230930,20230930,PR,7667
52383319,0001,1,STAY STRONG,02,20231002,20231002,SP,7107
52398643,0001,1,RK FIT ACADEMIA,02,20231003,20231003,AL,2707
52400193,0001,1,CT PODIUM QUARAI,02,20231003,20231003,RS,8809
52403405,0001,1,WBG ACADEMIA,02,20231003,20231003,SE,3105
52403712,0001,1,,02,20231003,20231003,MG,4325
52408900,0001,1,STUDIO PILATES KLYZYANE SOARES,02,20231003,20231003,AL,2705
52409280,0001,1,ACADEMIA ACTIVE FITNESS,02,20231003,20231003,AL,2737
52411174,0001,1,STUDIO DE TREINAMENTO PERSONALIZADO,02,20231003,20231003,PE,2405
52415672,0001,1,SERTAO ACADEMIA,02,20231004,20231004,PB,2035
52420472,0001,1,HORA DA MAGICA,02,20231004,20231004,RJ,6001
52428188,0001,1,DENISE FUMEGALI - BELEZA E BEM ESTAR,02,20231004,20231004,SP,7237
52443445,0001,1,,02,20231005,20231005,SP,7107
52444753,0001,1,STUDIO LA VITTA PILATES,02,20231005,20231005,SP,6401
52448006,0001,1,ESPACO VIDA,02,20231006,20231006,PE,2629
49580447,0001,1,CLUB FIT,02,20230213,20230213,RN,1761
52455742,0001,1,CENTRO DE TREINAMENTO,02,20231006,20231006,SC,8107
52456988,0001,1,FOX CROSS TRAINING,02,20231006,20231006,ES,5699
52467828,0001,1,IMMER FIT,08,20260311,20231009,PE,2401
52468888,0001,1,ACADEMIA VIEIRA FITNESS,02,20231009,20231009,CE,1451
52484537,0001,1,ACADEMIA SAUDE FIT,02,20231010,20231010,PE,2475
52486439,0001,1,CAFIT,08,20240319,20231010,DF,9701
52493049,0001,1,LGC FIT,02,20231010,20231010,CE,1389
51101622,0001,1,UPTOWN TRAINING CENTER,02,20230619,20230619,SC,8057
52495014,0001,1,MAYURA YOGA & MEDITACAO,02,20231010,20231010,RS,8839
52495048,0001,1,MY FIT,02,20231010,20231010,MG,2673
52507979,0001,1,WPPERFORMANCE,02,20231011,20231011,MA,0921
52508837,0001,1,JF FITNESS,02,20231011,20231011,SP,6545
52515090,0001,1,MOVE ACADEMIA,02,20231012,20231012,MS,9141
52400094,0001,1,RB FITNESS,08,20251203,20231003,CE,1389
52369151,0001,1,NOVA CORPO EM ACAO,02,20230929,20230929,SP,6475
52531111,0001,1,U FIT ACADEMIA BLUMENAU,02,20231016,20231016,SC,8047
52543095,0001,1,,02,20231016,20231016,SP,6849
52546643,0001,1,ESTACAO.FIT SAUDE,02,20231017,20231017,PE,2427
50101897,0001,1,CHOQUE FITNESS,02,20230327,20230327,MA,0921
52548199,0001,1,AME VIDA & SAUDE,02,20231017,20231017,GO,9305
52551011,0001,1,MAFER PINHEIRO STUDIO,02,20231017,20231017,SP,7251
52557187,0001,1,DHTP,02,20231017,20231017,SP,7107
45924707,0003,2,BLUEFIT ACADEMIA,02,20231017,20231017,SP,7079
52567020,0001,1,DAYSE ARAUJO,02,20231018,20231018,SP,7107
52577002,0001,1,,02,20231018,20231018,RS,8955
52587145,0001,1,,02,20231019,20231019,PR,7691
52587564,0001,1,ALINHARE FISIOTERAPIA,02,20231019,20231019,CE,1247
52588243,0001,1,EMOVIMENTO,02,20231019,20231019,AL,2781
52592750,0001,1,ACADEMIA GUARAFIT,02,20231019,20231019,BA,3535
52594004,0001,1,VENAS CENTRO DE TREINAMENTO,02,20231019,20231019,BA,3591
52594677,0001,1,DUOFITNESS,02,20231019,20231019,BA,3849
52596398,0001,1,ACADEMIA ARAUJO COELHO,08,20240418,20231019,SC,8221
52598704,0001,1,TOP FIT ACADEMIA,02,20231019,20231019,AL,2785
52608059,0001,1,STUDIO VELOCITY,02,20231020,20231020,SP,7077
52621332,0001,1,,02,20231023,20231023,SC,8327
52624233,0001,1,UP ACADEMIA,02,20231023,20231023,ES,5651
52625095,0001,1,MOTION FIT JACUI ACADEMIA,02,20231023,20231023,SP,7107
52634254,0001,1,PERSONAL ZACARIAS MURILO,02,20231023,20231023,SP,6913
52635305,0001,1,SG POWER FITNESS,08,20231113,20231023,PE,2379
52640955,0001,1,,08,20260303,20231024,SE,3105
52645152,0001,1,VIDA FIT ACADEMIA,02,20231024,20231024,PR,7481
52646732,0001,1,,02,20231024,20231024,PR,7535
50587189,0001,1,EVOLUTION FITNESS CENTER,02,20230508,20230508,SP,0824
52651613,0001,1,ESPACO MAROMBA,02,20231024,20231024,PA,0433
52656801,0001,1,KAIUT YOGA,02,20231025,20231025,PR,7535
52662470,0001,1,HC 180 IN THE BEACH,08,20250718,20231025,PR,7691
52666717,0001,1,ACADEMIA ON FIT,02,20231025,20231025,GO,9227
52035373,0001,1,AREA 51 CROSS TRAINING,02,20230831,20230831,PE,2381
52674949,0001,1,TWOB,02,20231026,20231026,MA,0961
52686275,0001,1,BASE 97,02,20231026,20231026,PB,2231
52689269,0001,1,OII ACADEMIA,02,20231027,20231027,PI,1073
52691054,0001,1,,02,20231027,20231027,PE,2381
52691279,0001,1,ACADEMIA MIMO EVOLUTION,02,20231027,20231027,AM,0255
52693075,0001,1,GORILAZ CT,02,20231027,20231027,MG,5371
52694659,0001,1,ANGEL STUDIO FITNESS ACADEMIA,02,20231027,20231027,MG,0566
52701188,0001,1,ELETROLIFE GOIANIA,02,20231027,20231027,GO,9373
52702098,0001,1,ACADEMIA E ESTUDIO JR7,02,20231027,20231027,RN,1761
52710725,0001,1,DF FITNESS,02,20231030,20231030,GO,1070
52712509,0001,1,BLEND,08,20260322,20231030,RS,8729
52722778,0001,1,ESPACO GYM GINASTICA ARTISTICA E TRAMPOLIM,02,20231030,20231030,MG,5373
52736107,0001,1,STUDIO RHINO FITNESS,02,20231031,20231031,MG,4123
52739097,0001,1,PANOBIANCO BARUEL,02,20231031,20231031,SP,7107
52751143,0001,1,,02,20231101,20231101,SC,8311
52754176,0001,1,SOMOS FIT ACADEMIA,08,20240403,20231101,PB,2051
52754320,0001,1,ESPACO FENIX,08,20250717,20231101,SP,7107
52759972,0001,1,,02,20231102,20231102,SP,7107
52783981,0001,1,STUDIO & ACADEMIA H&D PRIME,02,20231106,20231106,RJ,5801
52786958,0001,1,,02,20231106,20231106,MG,4123
52792489,0001,1,,02,20231106,20231106,CE,1487
52796131,0001,1,MAIS SAUDE PILATES E FISIOTERAPIA,02,20231107,20231107,SE,3157
52799941,0001,1,NEXT BODY ACADEMIA,02,20231107,20231107,SP,7209
52803430,0001,1,ACADEMIA ACTTIONFIRE,02,20231107,20231107,PE,2531
49976084,0001,1,CNBOX FLORIPA,02,20230317,20230317,SC,8105
52814959,0001,1,,02,20231108,20231108,SP,6365
52817399,0001,1,MENTORIA OVERALL,02,20231108,20231108,RN,1761
39452422,0002,2,,08,20240913,20231108,SE,3247
52829919,0001,1,"VITTALIZA SAUDE, ENERGIA E EQUILIBRIO",08,20241211,20231109,RS,8771
52831363,0001,1,ESCOLA DE GINASTICA RITMICA ANA CARLA LOBO,08,20240409,20231109,CE,1389
52837852,0001,1,,02,20231109,20231109,SP,6469
52839841,0001,1,,02,20231109,20231109,SP,6163
52845664,0001,1,"GUERREIROS FITNESS, BOX, ARTIGOS E COMERCIO",02,20231110,20231110,RJ,5857
52850865,0001,1,SPORTFITT ACADEMIA,02,20231110,20231110,PB,0510
52852693,0001,1,ALFA ACADEMIA,02,20231110,20231110,RJ,5929
47498950,0001,1,ALUX SAUDE,02,20220810,20220810,SP,6155
52855084,0001,1,RP ACADEMIA,02,20231110,20231110,PE,2513
52872739,0001,1,STUDIO SPARTA,02,20231113,20231113,SC,8291
52878302,0001,1,VUUR CROSSFIT,02,20231113,20231113,GO,9395
52878437,0001,1,TITO SILVA PERSONAL,02,20231113,20231113,ES,5703
52886381,0001,1,RF CROSS TRAINING,02,20231114,20231114,MA,0739
37863935,0002,2,,02,20231114,20231114,CE,1581
48606132,0002,2,,02,20231116,20231116,SC,8179
52898555,0001,1,VIP ACADEMIA,02,20231116,20231116,AL,2723
50047086,0002,2,MARIANA TARU ASSESSORIA ESPORTIVA,02,20231116,20231116,MG,4723
52903392,0001,1,HOMEFIT,02,20231116,20231116,BA,3849
52919135,0001,1,ALPHA FUTEVOLEI E TREINOS,02,20231117,20231117,RS,8561
52920068,0001,1,,02,20231117,20231117,SP,6547
52921220,0001,1,,02,20231117,20231117,RN,1761
52927915,0001,1,DEMAFIT,02,20231118,20231118,MA,0761
52933187,0001,1,CORPO ATIVO FUTEBOL E ACADEMIA,02,20231120,20231120,RS,8855
52935171,0001,1,IRON WAR GYM,02,20231120,20231120,MG,4133
52937107,0001,1,ONE CASAS BIN,02,20231120,20231120,PR,7935
24071837,0002,2,ACADEMIA APOLLO FIT,02,20231121,20231121,PA,0433
52948828,0001,1,EDUCADORA FISICA,02,20231121,20231121,SP,7145
52952619,0001,1,STUDIO SOUL FIT,02,20231121,20231121,MG,4817
52955439,0001,1,CT-SPARTACUS,02,20231121,20231121,MA,0789
24395830,0011,2,FORCE ONE ACADEMIA,02,20231122,20231122,PR,7667
52976484,0001,1,INOVAFIT ACADEMIA ICO,02,20231123,20231123,CE,1409
52990730,0001,1,CT PIZZIGHINI,02,20231124,20231124,SP,6219
52996491,0001,1,FLUA HEALTH,02,20231124,20231124,SP,7145
52997773,0001,1,ACADEMIA TROPICAL FIT,02,20231124,20231124,DF,9701
53006121,0001,1,ALINE LIMA PILATES,02,20231126,20231126,AL,2785
53011053,0001,1,M11 HEALTH & FITNESS,02,20231127,20231127,SP,7107
53018690,0001,1,CT PERFORMANCE,02,20231127,20231127,MG,5427
53024316,0001,1,NATURAL SHAPE ACADEMIA,02,20231128,20231128,PA,0559
49636337,0002,2,CENTRO DE TREINAMENTO FELIPE SCHMATZ,08,20240227,20231128,SC,8067
53035957,0001,1,SENSELIFE ACADEMIA,08,20240125,20231128,PA,0415
36197258,0002,2,ESTACAO FIT ACADEMIA,02,20231129,20231129,CE,1493
53045135,0001,1,BIOEXCENTRIC,02,20231129,20231129,SC,8161
53048762,0001,1,BIO FIT,02,20231129,20231129,BA,3863
53052744,0001,1,ACADEMIA LION FIT,02,20231129,20231129,BA,3555
53053093,0001,1,IRONFIT ACADEMIA,02,20231130,20231130,MG,4959
53054768,0001,1,LIONESSFIT,02,20231130,20231130,CE,1447
53056018,0001,1,LIS PERSONAL,02,20231130,20231130,SP,7107
53060243,0001,1,EUROPA FIT ACADEMIA,02,20231130,20231130,MG,5403
53062945,0001,1,,02,20231130,20231130,SP,6251
53067288,0001,1,NOVA FIT,02,20231201,20231201,SP,7107
53071380,0001,1,,08,20251023,20231201,MG,4123
53085955,0001,1,REVIVION FITNESS,02,20231204,20231204,AL,2889
53086050,0001,1,FISIOTERAPEUTA GABRIELA POLIANA B. FARIA,02,20231204,20231204,SP,7107
53090427,0001,1,SUELEN COSTA CT FITNESS,02,20231204,20231204,PA,0054
53093198,0001,1,,02,20231204,20231204,SC,8329
53101083,0001,1,MOVITA,02,20231205,20231205,CE,1389
53103543,0001,1,,08,20250721,20231205,PE,2631
53104981,0001,1,LD PERSONAL STUDIO,02,20231205,20231205,MG,4123
52974671,0001,1,POWERFIT ACADEMIA LTDA,02,20231123,20231123,MG,4451
52937348,0001,1,,02,20231120,20231120,ES,5703
53116003,0001,1,,02,20231206,20231206,RJ,6001
53117565,0001,1,ACADEMIA ALPHA 4.0,02,20231206,20231206,MS,9051
53118507,0001,1,VEGFITNESS,02,20231206,20231206,PR,7535
49389903,0002,2,,02,20231206,20231206,RS,8717
53124128,0001,1,SLIMFIT LAGO SUL II,02,20231206,20231206,DF,9701
53131269,0001,1,GO FIT! CENTRO DE TREINAMENTO,02,20231207,20231207,MG,4319
53139743,0001,1,,08,20240809,20231208,RJ,5925
24395830,0012,2,FORCE ONE ACADEMIA,02,20231208,20231208,PR,7535
53144868,0001,1,,02,20231208,20231208,RJ,6001
53164457,0001,1,EF ESTUDIO PERSONAL TRAINER E ACADEMIA,08,20260602,20231211,SP,6645
53176149,0001,1,PURE PILATES,02,20231212,20231212,SP,7145
53177251,0001,1,PREMIUM BOX,02,20231212,20231212,PE,2477
53179890,0001,1,STUDIO TRAINING ACADEMIA,02,20231212,20231212,RS,8685
53187671,0001,1,MOVEKIDS CENTRO DE DESENVOLVIMENTO INFANTIL,02,20231213,20231213,GO,9433
53188445,0001,1,,02,20231213,20231213,SP,6647
53190169,0001,1,THE BOX RINCAO,02,20231213,20231213,SC,1192
53191027,0001,1,,02,20231213,20231213,SP,6377
53191475,0001,1,FITNESS LAB,02,20231213,20231213,MG,4123
53195660,0001,1,CENTRO ESPE. DE REABILITACAO E ATIVIDADES AQUATICAS,02,20231214,20231214,MG,4859
53198491,0001,1,HEVILLYN LIMA - STUDIO DE PILATES,02,20231214,20231214,MS,9051
53200906,0001,1,SKYFIT JUNDIAI IMIGRANTES,02,20231214,20231214,SP,6619
17474568,0003,2,ESTUDIO PRETTO,02,20231214,20231214,RS,8801
53202921,0001,1,EQUIPE MANA,02,20231214,20231214,RJ,6001
53205684,0001,1,THREEFIT ACADEMIA,02,20231214,20231214,PB,0460
53209517,0001,1,CN BOX MANGABEIRA,02,20231215,20231215,PB,2051
34163606,0002,2,STUDIO JACK PERSONAL,08,20260320,20231215,RJ,5833
53216810,0001,1,THAIS CORDEIRO PERSONAL TRAINER,02,20231215,20231215,SC,8175
53242341,0001,1,AGANIX SAO GONCALO LTDA,02,20231218,20231218,RJ,5897
53258246,0001,1,ACADEMIA AD3 BALNEARIO CAMBORIU,02,20231219,20231219,SC,8039
53258316,0001,1,,02,20231219,20231219,SC,8161
53258457,0001,1,MORAIS FITNESS,02,20231219,20231219,MA,0711
53263089,0001,1,,02,20231219,20231219,MG,4941
53271129,0001,1,,02,20231220,20231220,SP,6969
53273092,0001,1,,08,20260317,20231220,SP,2937
49041043,0005,2,,02,20231220,20231220,MG,4123
53292001,0001,1,,08,20251223,20231222,SP,7107
53301049,0001,1,,02,20231226,20231226,RS,8637
53302668,0001,1,ISAAC CAVALCANTE PERSONAL TRAINER STUDIO,02,20231226,20231226,RN,1761
53304319,0001,1,LIVE FITSETOROESTE,02,20231226,20231226,GO,9373
53307779,0001,1,MS SHIFT FITNESS,02,20231227,20231227,GO,9221
53309551,0001,1,STUDIO FISIOCORE,02,20231227,20231227,ES,2935
53310575,0001,1,TRIBO SAUDE INTEGRADA,02,20231227,20231227,TO,9405
53312975,0001,1,ENERGIAVIVA PERSONAL TRAINING,02,20231227,20231227,DF,9701
53317166,0001,1,HIDROFIT PE,08,20240318,20231228,PE,2487
53317759,0001,1,STUDIO FITNESS IVALDO BERTOLDO,02,20231228,20231228,MG,0588
53322818,0001,1,CT TITAS,02,20231228,20231228,BA,3413
53340572,0001,1,EDUARDA WOELFER CLINICA ESTUDIO,02,20240102,20240102,SC,8291
38364932,0002,2,ACADEMIA FLYFIT 2,02,20240102,20240102,SP,2951
53355662,0001,1,LIFE FYT,02,20240103,20240103,BA,3817
53356090,0001,1,,02,20240103,20240103,CE,1385
53358315,0001,1,PLAY FIT,02,20240103,20240103,GO,9227
53372646,0001,1,FITS ACADEMIA,02,20240104,20240104,PE,2531
53381639,0001,1,ACADEMIA BELLA FORMA,02,20240105,20240105,PA,0433
53424835,0001,1,FIVE STAR FITNESS,02,20240109,20240109,RJ,5847
53428343,0001,1,STUDIO NORTH,02,20240109,20240109,AP,0605
53437211,0001,1,R7 BOX,02,20240110,20240110,SP,6795
53437936,0001,1,TRANSFORMA TRAINING,02,20240110,20240110,ES,5705
45284928,0002,2,CAILON PEDON TRAINING,02,20240110,20240110,SC,8305
53444630,0001,1,PEGASUS ACADEMIA,02,20240110,20240110,SP,6929
53449771,0001,1,ARENA FIT SPORT,02,20240110,20240110,MG,5435
53451592,0001,1,,02,20240110,20240110,CE,1389
53457257,0001,1,STUDIO VALENTE,02,20240111,20240111,PR,7731
53459766,0001,1,ACADEMIA BEM ESTAR,02,20240111,20240111,PE,2591
53468820,0001,1,DIANA CASTRO ATENDIMENTO FISICO PERSONALIZADO E PILATES,02,20240112,20240112,SC,8113
53469630,0001,1,UPLAY FD,02,20240112,20240112,PR,7535
53476863,0001,1,CONSULTORIA MILLER,08,20260603,20240112,RS,8637
53479940,0001,1,,02,20240112,20240112,CE,1389
53480631,0001,1,G3 FIT,02,20240112,20240112,SP,7107
53480801,0001,1,,02,20240112,20240112,CE,1447
53493600,0001,1,INFINITY ACADEMIA,02,20240115,20240115,PB,2029
53495132,0001,1,VO2 TRAINING,02,20240115,20240115,MG,4123
53495782,0001,1,ACADEMIA LEOES GYM,02,20240115,20240115,SP,7071
53501569,0001,1,TOP FIT ACADEMIA,02,20240115,20240115,MA,0923
10940686,0006,2,,02,20240115,20240115,SP,6951
53506600,0001,1,CENTRO DE TREINAMENTO FISICO -VILA MARIANA,02,20240115,20240115,MG,4939
53507121,0001,1,TOP,02,20240115,20240115,BA,3963
53511388,0001,1,EVOLUCAO FITNESS,02,20240116,20240116,BA,3885
53517375,0001,1,GOLD GYM,02,20240116,20240116,MG,5403
53524158,0001,1,PIPI SAUDE E BELEZA,02,20240116,20240116,SP,7151
53530328,0001,1,STUDIO MAY RIBEIRO,02,20240117,20240117,CE,1399
51944372,0002,2,,02,20240117,20240117,RS,8915
18442885,0011,2,,02,20240117,20240117,AM,0255
53538264,0001,1,HORSE GYM PIPPI MUSCULACAO E SUPLEMENTACAO,02,20240117,20240117,RS,8853
53538713,0001,1,,02,20240117,20240117,RJ,6001
53538735,0001,1,KSA DO SQUASH,02,20240117,20240117,GO,9373
53539121,0001,1,OLIMPIA KIDS,02,20240117,20240117,SP,7107
53540724,0001,1,ESPACO GUILHERME VELOSO JR.,02,20240117,20240117,RS,8531
53552098,0001,1,,02,20240118,20240118,SP,6291
53556587,0001,1,,02,20240118,20240118,RJ,6001
53559626,0001,1,FREQUENCIA FIT,02,20240118,20240118,SP,6477
33143654,0002,2,VIVI PILATES,02,20240119,20240119,ES,5703
53568806,0001,1,FIVE GYM,02,20240119,20240119,SC,8379
53570389,0001,1,TORRES ACADEMIA,02,20240119,20240119,PI,1043
53571399,0001,1,GET UP ACADEMIA BOUTIQUE,02,20240119,20240119,RJ,6001
53574068,0001,1,IMPACTO CENTER ACADEMIA,02,20240119,20240119,PB,2037
53575293,0001,1,,02,20240119,20240119,SP,7107
53575939,0001,1,TREINER7,08,20241202,20240119,CE,1389
53578220,0001,1,START FITNESS,02,20240119,20240119,AC,0139
53595585,0001,1,CARIOCA TRAINING,02,20240122,20240122,MT,9067
53596715,0001,1,CASA OM,08,20240508,20240122,SP,7183
53605674,0001,1,COLISEU CENTER FIT,02,20240122,20240122,PA,0529
53607439,0001,1,,02,20240122,20240122,RS,8801
53610619,0001,1,RECHDEN ATHLETICS,02,20240123,20240123,DF,9701
53612519,0001,1,STUDIO VOLL ITAIM,02,20240123,20240123,SP,7107
53621815,0001,1,SANTO BOX CROSSTRAINING E FUNCIONAL,02,20240123,20240123,PR,7859
53629233,0001,1,ACADEMIA ATLETICA SHAPE,02,20240124,20240124,SP,7131
30998269,0002,2,CENTRO DE TREINAMENTO FONTINELE,02,20240124,20240124,AC,0105
53635073,0001,1,MR STUDIO FUNCIONAL,02,20240124,20240124,MG,4919
53637774,0001,1,PRIME HAUS,02,20240124,20240124,RS,8815
53639866,0001,1,ASSESSORIA ESPORTIVA PERIN 110,02,20240124,20240124,MT,9067
53640636,0001,1,LIFE CYCLE SERVICO DE SAUDE E BEM ESTAR EMPRESARIAL,02,20240124,20240124,SP,7107
53640684,0001,1,GMC FITNESS ACADEMIA,02,20240124,20240124,AL,2775
53643082,0001,1,AGYM FITNESS,02,20240124,20240124,PE,2381
53652313,0001,1,LIVE BETTER PILATES STUDIO,02,20240125,20240125,PB,1967
53652717,0001,1,SOLAK ARACAJU,02,20240125,20240125,SE,3105
53656770,0001,1,ACADEMIA SPARTAN,02,20240125,20240125,AM,0255
53657069,0001,1,MR FISIOTERAPIA,02,20240125,20240125,RS,8801
53661382,0001,1,QL CROSS,02,20240125,20240125,PE,2627
53668815,0001,1,ALINE SANTOS SANTIAGO PERSONAL,02,20240126,20240126,SP,7107
53669613,0001,1,,02,20240126,20240126,MS,9051
53676294,0001,1,STUDIO ALLEX,02,20240126,20240126,PI,0352
53681311,0001,1,CONCEITO STUDIO PERSONAL TRAINER,02,20240127,20240127,SC,8161
53688665,0001,1,GO FIT TRAINNING CENTER,08,20260304,20240129,PE,2321
53690479,0001,1,JOY STUDIO DE PILATES,02,20240129,20240129,RS,8801
53696501,0001,1,SEVEN FIT,02,20240129,20240129,SP,6511
53701775,0001,1,,08,20250605,20240129,MG,4123
53704742,0001,1,ACADEMIA BLACK FIT,08,20250529,20240129,ES,5703
53713308,0001,1,BRENDA PERSONAL TRAINER,02,20240130,20240130,MT,9937
53714435,0001,1,FORCA E MOVIMENTO CONSULTORIA,02,20240130,20240130,SP,6291
53717547,0001,1,ACADEMIA POWER FITNESS,02,20240130,20240130,AM,0255
07594978,0588,2,,02,20240131,20240131,DF,9701
53739697,0001,1,EDIMARA STUDIO PILATES,08,20240315,20240131,PR,5453
53742247,0001,1,HEYFIT ACADEMIA BELEM I,02,20240131,20240131,PA,0427
53743568,0001,1,ACADEMUSAS,08,20250708,20240131,RJ,5865
53744647,0001,1,JAIRO NETO PERSONAL TRAINER PARA IDOSOS,02,20240131,20240131,PE,2379
53745995,0001,1,MILLENNIUM CENTRO DE TREINAMENTO,02,20240131,20240131,BA,3449
53748871,0001,1,STUDIO FISIO & PILATES,08,20260506,20240201,GO,9651
53751064,0001,1,,02,20240201,20240201,RS,1148
53753382,0001,1,MB ACADEMIA AGUAS CLARAS,02,20240201,20240201,DF,9701
53758168,0001,1,WAVE GYM,02,20240201,20240201,SP,6331
53759183,0001,1,ARENA 22,02,20240201,20240201,PR,7563
53765565,0001,1,IMPERIO FIT,02,20240201,20240201,MG,4725
53770023,0001,1,DAIANE ESTETICA & PRODUTOS,08,20250131,20240202,PR,7749
